Iteration,Function Value
543,105.29213562562637
544,104.90043667744622
545,104.50978033949151
546,104.12016587443628
547,103.7315925336783
548,103.34405955741782
549,102.95756617473613
550,102.57211160367355
551,102.18769505130733
552,101.80431571382935
553,101.42197277662245
554,101.04066541433826
555,100.66039279097339
556,100.28115405994568
557,99.90294836417
558,99.52577483613443
559,99.149632597975
560,98.77452076155114
561,98.40043842852083
562,98.02738469041378
563,97.65535862870719
564,97.2843593148986
565,96.91438581057962
566,96.54543716750992
567,96.17751242768915
568,95.81061062343043
569,95.44473077743255
570,95.07987190285212
571,94.71603300337524
572,94.35321307328957
573,93.99141109755462
574,93.630626051874
575,93.27085690276512
576,92.91210260763009
577,92.55436211482568
578,92.19763436373289
579,91.84191828482713
580,91.48721279974708
581,91.13351682136387
582,90.78082925384956
583,90.42914899274571
584,90.07847492503157
585,89.72880592919216
586,89.38014087528549
587,89.03247862501001
588,88.68581803177183
589,88.34015794075124
590,87.99549718896975
591,87.65183460535539
592,87.30916901080947
593,86.9674992182723
594,86.62682403278781
595,86.2871422515695
596,85.94845266406506
597,85.61075405202085
598,85.2740451895463
599,84.93832484317825
600,84.60359177194435
601,84.26984472742689
602,83.93708245382591
603,83.60530368802243
604,83.27450715964079
605,82.94469159111172
606,82.61585569773425
607,82.28799818773744
608,81.96111776234277
609,81.63521311582475
610,81.31028293557274
611,80.98632590215155
612,80.66334068936243
613,80.3413259643032
614,80.02028038742834
615,79.70020261260942
616,79.38109128719402
617,79.06294505206573
618,78.74576254170309
619,78.42954238423822
620,78.11428320151603
621,77.79998360915222
622,77.48664221659135
623,77.17425762716479
624,76.86282843814888
625,76.55235324082147
626,76.24283062051985
627,75.93425915669683
628,75.6266374229782
629,75.31996398721884
630,75.01423741155865
631,74.70945625247879
632,74.4056190608573
633,74.10272438202422
634,73.80077075581734
635,73.4997567166365
636,73.19968079349911
637,72.90054151009382
638,72.60233738483537
639,72.3050669309178
640,72.00872865636939
641,71.71332106410512
642,71.41884265198033
643,71.12529191284408
644,70.83266733459136
645,70.54096740021603
646,70.25019058786326
647,69.96033537088135
648,69.67140021787401
649,69.38338359275133
650,69.09628395478194
651,68.81009975864376
652,68.52482945447503
653,68.24047148792519
654,67.95702430020509
655,67.67448632813765
656,67.39285600420747
657,67.11213175661103
658,66.832312009306
659,66.5533951820607
660,66.2753796905033
661,65.99826394617067
662,65.72204635655706
663,65.4467253251627
664,65.17229925154187
665,64.898766531351
666,64.62612555639663
667,64.35437471468256
668,64.08351239045767
669,63.81353696426289
670,63.54444681297805
671,63.27624030986877
672,63.008915824632794
673,62.74247172344633
674,62.47690636900999
675,62.21221812059501
676,61.94840533408839
677,61.6854663620386
678,61.42339955370076
679,61.16220325508138
680,60.90187580898374
681,60.64241555505159
682,60.38382082981437
683,60.12608996673064
684,59.8692212962327
685,59.613213145769585
686,59.35806383985114
687,59.10377170009104
688,58.85033504525004
689,58.59775219127877
690,58.34602145136043
691,58.0951411359534
692,57.84510955283332
693,57.59592500713531
694,57.34758580139574
695,57.1000902355942
696,56.85343660719443
697,56.60762321118585
698,56.36264834012475
699,56.11851028417504
700,55.8752073311489
701,55.632737766547166
702,55.39109987359966
703,55.150291933305425
704,54.91031222447215
705,54.67115902375624
706,54.43283060570214
707,54.19532524278167
708,53.95864120543281
709,53.722776762099215
710,53.48773017926808
711,53.253499721509336
712,53.02008365151359
713,52.787480230130406
714,52.5556877164058
715,52.32470436762066
716,52.09452843932795
717,51.86515818538954
718,51.636591858014306
719,51.408827707794295
720,51.181863983742076
721,50.95569893332691
722,50.73033080251141
723,50.50575783578749
724,50.281978276212705
725,50.058990365445815
726,49.8367923437829
727,49.6153824501919
728,49.39475892234892
729,49.174919996672664
730,48.955863908359746
731,48.73758889141926
732,48.52009317870714
733,48.30337500196087
734,48.0874325918335
735,47.872264177927754
736,47.65786798882959
737,47.44424225214218
738,47.231385194519305
739,47.01929504169839
740,46.807970018534
741,46.59740834903054
742,46.38760825637491
743,46.17856796296946
744,45.97028569046422
745,45.76275965978878
746,45.55598809118502
747,45.349969204238384
748,45.14470121791021
749,44.94018235056849
750,44.73641082001991
751,44.53338484354075
752,44.331102637907804
753,44.12956241942965
754,43.92876240397685
755,43.728700807012814
756,43.52937584362388
757,43.33078572854961
758,43.13292867621294
759,42.935802900749835
760,42.73940661603903
761,42.543738035731394
762,42.348795373279465
763,42.154576841966566
764,41.96108065493576
765,41.768305025218666
766,41.57624816576438
767,41.38490828946766
768,41.1942836091974
769,41.004372337825075
770,40.81517268825224
771,40.626682873439044
772,40.43890110643137
773,40.25182560038871
774,40.0654545686114
775,39.87978622456794
776,39.694818781921995
777,39.51055045455941
778,39.32697945661476
779,39.144104002498274
780,38.96192230692184
781,38.78043258492563
782,38.599633051904185
783,38.41952192363211
784,38.24009741629031
785,38.06135774649136
786,37.88330113130505
787,37.70592578828385
788,37.52922993548794
789,37.353211791510475
790,37.17786957550225
791,37.003201507196636
792,36.82920580693416
793,36.65588069568672
794,36.48322439508219
795,36.31123512742827
796,36.13991111573676
797,35.96925058374727
798,35.799251755950976
799,35.62991285761405
800,35.46123211480108
801,35.293207754398516
802,35.125838004137584
803,34.95912109261733
804,34.793055249327516
805,34.62763870467112
806,34.462869689987
807,34.29874643757232
808,34.135267180704574
809,33.97243015366404
810,33.810233591755356
811,33.64867573132967
812,33.487754809806056
813,33.32746906569324
814,33.167816738610945
815,33.00879606931112
816,32.85040529969912
817,32.69264267285443
818,32.535506433052035
819,32.37899482578251
820,32.22310609777304
821,32.067838497007536
822,31.913190272747247
823,31.759159675550762
824,31.60574495729376
825,31.45294437118935
826,31.300756171807652
827,31.149178615095096
828,30.99820995839455
829,30.847848460463968
830,30.69809238149628
831,30.548939983137835
832,30.40038952850782
833,30.2524392822168
834,30.105087510385605
835,29.958332480663824
836,29.81217246224813
837,29.66660572590068
838,29.521630543967177
839,29.377245190395257
840,29.233447940751823
841,29.090237072241404
842,28.94761086372338
843,28.805567595729713
844,28.664105550482322
845,28.523223011910478
846,28.382918265667698
847,28.243189599148867
848,28.104035301507274
849,27.965453663671195
850,27.827442978360814
851,27.6900015401043
852,27.553127645254797
853,27.416819592006213
854,27.281075680409618
855,27.145894212389223
856,27.01127349175833
857,26.877211824235065
858,26.74370751745815
859,26.61075888100231
860,26.478364226393882
861,26.34652186712615
862,26.215230118674178
863,26.08448729851049
864,25.954291726119386
865,25.824641723012338
866,25.69553561274245
867,25.56697172091903
868,25.43894837522215
869,25.311463905417124
870,25.18451664336859
871,25.05810492305491
872,24.932227080581846
873,24.806881454196883
874,24.682066384302747
875,24.55778021347102
876,24.434021286456197
877,24.31078795020869
878,24.18807855388834
879,24.06589144887769
880,23.944224988795078
881,23.823077529507763
882,23.702447429144556
883,23.582333048109078
884,23.462732749091927
885,23.343644897083728
886,23.225067859387348
887,23.107000005630344
888,22.98943970777713
889,22.872385340141324
890,22.75583527939757
891,22.63978790459367
892,22.524241597162234
893,22.409194740932556
894,22.294645722142146
895,22.18059292944832
896,22.067034753939602
897,21.95396958914683
898,21.84139583105475
899,21.72931187811277
900,21.617716131246098
901,21.506606993866555
902,21.39598287188362
903,21.28584217371471
904,21.176183310296153
905,21.06700469509337
906,20.958304744111526
907,20.850081875905687
908,20.742334511590947
909,20.635061074852622
910,20.52825999195624
911,20.42192969175721
912,20.316068605711063
913,20.210675167882645
914,20.105747814956118
915,20.001284986244094
916,19.897285123697422
917,19.793746671914104
918,19.690668078148864
919,19.58804779232207
920,19.485884267028702
921,19.38417595754737
922,19.28292132184911
923,19.182118820606185
924,19.08176691720064
925,18.981864077732837
926,18.882408771030132
927,18.783399468654803
928,18.684834644912755
929,18.586712776861525
930,18.48903234431831
931,18.391791829868012
932,18.294989718871253
933,18.198624499471848
934,18.102694662605014
935,18.007198702004622
936,17.912135114210884
937,17.817502398577904
938,17.723299057280798
939,17.629523595323313
940,17.53617452054463
941,17.443250343626776
942,17.35074957810156
943,17.258670740357346
944,17.167012349646193
945,17.075772928090327
946,16.984951000689087
947,16.894545095325114
948,16.804553742771358
949,16.71497547669709
950,16.625808833674466
951,16.537052353184748
952,16.448704577624223
953,16.360764052310742
954,16.273229325489268
955,16.186098948338074
956,16.099371474974504
957,16.01304546246079
958,15.927119470809595
959,15.841592062989621
960,15.756461804931268
961,15.671727265531965
962,15.587387016661523
963,15.50343963316737
964,15.419883692879873
965,15.336717776617283
966,15.253940468190919
967,15.171550354410016
968,15.089546025086758
969,15.007926073040824
970,14.926689094104422
971,14.84583368712671
972,14.765358453978385
973,14.685261999556431
974,14.605542931788154
975,14.526199861635746
976,14.447231403100606
977,14.36863617322745
978,14.290412792108354
979,14.212559882886975
980,14.135076071762423
981,14.057959987993117
982,13.981210263900763
983,13.90482553487387
984,13.828804439371787
985,13.753145618927947
986,13.677847718153586
987,13.602909384741196
988,13.528329269467937
989,13.454106026198849
990,13.380238311890235
991,13.306724786592797
992,13.233564113454845
993,13.16075495872504
994,13.088295991755837
995,13.016185885005898
996,12.944423314043298
997,12.87300695754822
998,12.80193549731543
999,12.731207618257228
1000,12.660822008405779
1001,12.590777358915721
1002,12.521072364066686
1003,12.451705721265485
1004,12.382676131048486
1005,12.313982297083959
1006,12.245622926174036
1007,12.177596728256974
1008,12.10990241640911
1009,12.04253870684704
1010,11.975504318929161
1011,11.908797975157901
1012,11.842418401181275
1013,11.776364325794681
1014,11.710634480942558
1015,11.645227601720041
1016,11.580142426374353
1017,11.515377696306405
1018,11.450932156072161
1019,11.386804553384097
1020,11.322993639112305
1021,11.259498167285775
1022,11.196316895093737
1023,11.133448582886512
1024,11.070891994176858
1025,11.008645895640608
1026,10.946709057117888
1027,10.885080251613955
1028,10.823758255299879
1029,10.762741847513396
1030,10.702029810759559
1031,10.641620930711438
1032,10.581513996210722
1033,10.521707799268121
1034,10.46220113506399
1035,10.402992801948592
1036,10.344081601442637
1037,10.285466338237393
1038,10.22714582019511
1039,10.169118858349078
1040,10.111384266903809
1041,10.053940863235201
1042,9.99678746789044
1043,9.93992290458804
1044,9.883346000217779
1045,9.827055584840465
1046,9.77105049168799
1047,9.715329557162754
1048,9.659891620837726
1049,9.604735525455755
1050,9.549860116929452
1051,9.495264244340673
1052,9.440946759939973
1053,9.386906519146024
1054,9.333142380545073
1055,9.279653205890387
1056,9.226437860101335
1057,9.173495211262837
1058,9.120824130624419
1059,9.06842349259952
1060,9.016292174764462
1061,8.964429057857485
1062,8.912833025777951
1063,8.861502965585045
1064,8.810437767496847
1065,8.759636324889124
1066,8.709097534294187
1067,8.658820295399641
1068,8.608803511047102
1069,8.559046087230842
1070,8.509546933096502
1071,8.460304960939547
1072,8.411319086203859
1073,8.362588227480352
1074,8.31411130650514
1075,8.2658872481582
1076,8.217914980461606
1077,8.170193434577788
1078,8.122721544807948
1079,8.075498248590106
1080,8.02852248649749
1081,7.981793202236389
1082,7.935309342644609
1083,7.889069857689138
1084,7.84307370046441
1085,7.7973198271902024
1086,7.751807197209491
1087,7.706534772986431
1088,7.66150152010419
1089,7.6167064072625745
1090,7.57214840627605
1091,7.527826492071268
1092,7.48373964268484
1093,7.439886839260874
1094,7.396267066048669
1095,7.352879310400193
1096,7.3097225627676865
1097,7.266795816701032
1098,7.224098068845347
1099,7.181628318938105
1100,7.1393855698068895
1101,7.097368827366298
1102,7.055577100615598
1103,7.014009401635727
1104,6.972664745586571
1105,6.931542150704212
1106,6.8906406382979775
1107,6.8499592327475
1108,6.809496961499969
1109,6.769252855066881
1110,6.729225947021313
1111,6.689415273994667
1112,6.649819875673669
1113,6.610438794797345
1114,6.571271077153634
1115,6.532315771576473
1116,6.493571929942376
1117,6.455038607167236
1118,6.416714861203155
1119,6.378599753034929
1120,6.340692346676856
1121,6.302991709169188
1122,6.265496910574932
1123,6.22820702397615
1124,6.191121125470639
1125,6.154238294168341
1126,6.117557612187839
1127,6.081078164652744
1128,6.04479903968804
1129,6.008719328416504
1130,5.972838124955074
1131,5.937154526411005
1132,5.901667632878218
1133,5.866376547433492
1134,5.83128037613273
1135,5.796378228007042
1136,5.761669215059025
1137,5.727152452258687
1138,5.692827057539678
1139,5.658692151795255
1140,5.624746858874388
1141,5.590990305577669
1142,5.557421621653385
1143,5.524039939793334
1144,5.49084439562886
1145,5.457834127726617
1146,5.425008277584551
1147,5.392365989627653
1148,5.359906411203765
1149,5.327628692579323
1150,5.2955319869351944
1151,5.263615450362443
1152,5.231878241857782
1153,5.200319523319528
1154,5.168938459543042
1155,5.137734218216456
1156,5.10670596991632
1157,5.075852888102991
1158,5.045174149116327
1159,5.014668932171176
1160,4.984336419352825
1161,4.954175795612551
1162,4.92418624876296
1163,4.894366969473575
1164,4.864717151266055
1165,4.835235990509696
1166,4.805922686416721
1167,4.776776441037657
1168,4.747796459256589
1169,4.718981948786546
1170,4.690332120164614
1171,4.661846186747343
1172,4.633523364705888
1173,4.605362873021114
1174,4.5773639334789955
1175,4.549525770665549
1176,4.521847611962098
1177,4.494328687540334
1178,4.466968230357448
1179,4.439765476151228
1180,4.4127196634350225
1181,4.385830033492757
1182,4.359095830374164
1183,4.332516300889461
1184,4.306090694604611
1185,4.279818263836092
1186,4.253698263645865
1187,4.227729951836404
1188,4.201912588945454
1189,4.176245438240962
1190,4.150727765716004
1191,4.125358840083483
1192,4.1001379327711085
1193,4.075064317916117
1194,4.050137272360043
1195,4.025356075643611
1196,4.000720010001373
1197,3.976228360356452
1198,3.9518804143153963
1199,3.9276754621627052
1200,3.9036127968556262
1201,3.8796917140188127
1202,3.8559115119390226
1203,3.8322714915596463
1204,3.808770956475429
1205,3.785409212927084
1206,3.762185569795849
1207,3.7390993385980438
1208,3.7161498334797285
1209,3.6933363712111364
1210,3.6706582711813147
1211,3.6481148553926337
1212,3.625705448455225
1213,3.603429377581519
1214,3.5812859725807313
1215,3.5592745658533547
1216,3.5373944923855394
1217,3.5156450897436713
1218,3.494025698068587
1219,3.472535660070192
1220,3.451174321021756
1221,3.429941028754342
1222,3.4088351336511846
1223,3.3878559886419852
1224,3.3670029491973956
1225,3.346275373323198
1226,3.3256726215548422
1227,3.30519405695154
1228,3.2848390450907874
1229,3.264606954062419
1230,3.2444971544631245
1231,3.224509019390594
1232,3.2046419244378397
1233,3.1848952476874057
1234,3.1652683697055912
1235,3.145760673536806
1236,3.126371544697642
1237,3.1071003711711813
1238,3.087946543401138
1239,3.068909454286163
1240,3.0499884991738675
1241,3.031183075855167
1242,3.01249258455829
1243,2.9939164279430477
1244,2.9754540110949725
1245,2.9571047415194096
1246,2.9388680291356573
1247,2.9207432862711467
1248,2.902729927655506
1249,2.8848273704146816
1250,2.8670350340650232
1251,2.849352340507446
1252,2.831778714021425
1253,2.8143135812591376
1254,2.7969563712394594
1255,2.779706515342173
1256,2.7625634473018583
1257,2.7455266032020584
1258,2.7285954214692585
1259,2.7117693428669982
1260,2.6950478104898385
1261,2.678430269757408
1262,2.661916168408389
1263,2.645504956494635
1264,2.6291960863750505
1265,2.6129890127097273
1266,2.596883192453802
1267,2.5808780848515673
1268,2.5649731514303786
1269,2.549167855994701
1270,2.5334616646200487
1271,2.517854045646971
1272,2.5023444696750086
1273,2.486932409556702
1274,2.4716173403915285
1275,2.456398739519768
1276,2.4412760865166474
1277,2.4262488631861467
1278,2.411316553554994
1279,2.3964786438665575
1280,2.381734622574874
1281,2.36708398033855
1282,2.3525262100146023
1283,2.3380608066525643
1284,2.32368726748828
1285,2.309405091937831
1286,2.295213781591568
1287,2.2811128402078906
1288,2.2671017737073074
1289,2.2531800901662122
1290,2.2393472998108983
1291,2.225602915011413
1292,2.2119464502755437
1293,2.198377422242606
1294,2.1848953496774697
1295,2.171499753464405
1296,2.158190156600982
1297,2.1449660841919953
1298,2.13182706344336
1299,2.1187726236560582
1300,2.1058022962199296
1301,2.0929156146076897
1302,2.0801121143687444
1303,2.0673913331231843
1304,2.054752810555554
1305,2.0421960884088826
1306,2.0297207104784913
1307,2.017326222605964
1308,2.00501217267297
1309,1.9927781105952367
1310,1.9806235883163894
1311,1.9685481598019217
1312,1.956551381033061
1313,1.9446328100006225
1314,1.93279200669903
1315,1.9210285331200883
1316,1.9093419532469944
1317,1.8977318330482134
1318,1.8861977404713408
1319,1.8747392454371141
1320,1.8633559198332024
1321,1.8520473375082565
1322,1.8408130742657036
1323,1.8296527078577036
1324,1.818565817979126
1325,1.8075519862614016
1326,1.7966107962664932
1327,1.7857418334807988
1328,1.7749446853090656
1329,1.7642189410683597
1330,1.753564191982012
1331,1.742980031173498
1332,1.7324660536604126
1333,1.7220218563484315
1334,1.7116470380252387
1335,1.7013411993544887
1336,1.69110394286974
1337,1.680934872968416
1338,1.6708335959057985
1339,1.6607997197889566
1340,1.650832854570738
1341,1.6409326120437175
1342,1.631098605834219
1343,1.6213304513962403
1344,1.6116277660054672
1345,1.6019901687532696
1346,1.592417280540681
1347,1.5829087240723994
1348,1.5734641238507754
1349,1.5640831061698621
1350,1.5547652991093976
1351,1.5455103325288038
1352,1.5363178380612599
1353,1.5271874491076725
