Iteration,Function Value
344,2358.6044658428327
345,2352.879685469541
346,2347.165564823125
347,2341.4620910335425
348,2335.769251235859
349,2330.0870325702535
350,2324.415422182019
351,2318.7544072215737
352,2313.103974844453
353,2307.4641122113276
354,2301.8348064879956
355,2296.2160448453933
356,2290.607814459599
357,2285.010102511832
358,2279.422896188463
359,2273.8461826810117
360,2268.2799491861606
361,2262.724182905747
362,2257.1788710467767
363,2251.644000821424
364,2246.119559447036
365,2240.6055341461383
366,2235.1019121464383
367,2229.608680680828
368,2224.125826987392
369,2218.653338309409
370,2213.1912018953562
371,2207.739404998914
372,2202.2979348789704
373,2196.8667787996274
374,2191.445924030202
375,2186.035357845231
376,2180.635067524477
377,2175.2450403529347
378,2169.86526362083
379,2164.4957246236286
380,2159.1364106620395
381,2153.78730904202
382,2148.4484070747776
383,2143.119692076779
384,2137.8011513697497
385,2132.4927722806838
386,2127.194542141845
387,2121.9064482907693
388,2116.6284780702767
389,2111.3606188284703
390,2106.10285791874
391,2100.855182699773
392,2095.6175805355538
393,2090.390038795369
394,2085.172544853814
395,2079.9650860907973
396,2074.767649891545
397,2069.580223646605
398,2064.402794751853
399,2059.2353506084974
400,2054.077878623081
401,2048.9303662074917
402,2043.7928007789615
403,2038.665169760076
404,2033.547460578775
405,2028.439660668362
406,2023.3417574675063
407,2018.2537384202483
408,2013.1755909760052
409,2008.107302589575
410,2003.0488607211435
411,1998.000252836286
412,1992.9614664059777
413,1987.9324889065922
414,1982.913307819912
415,1977.9039106331304
416,1972.904284838859
417,1967.9144179351306
418,1962.934297425406
419,1957.9639108185786
420,1953.0032456289798
421,1948.0522893763841
422,1943.1110295860144
423,1938.1794537885469
424,1933.2575495201165
425,1928.345304322324
426,1923.4427057422372
427,1918.549741332401
428,1913.6663986508395
429,1908.7926652610624
430,1903.9285287320706
431,1899.0739766383617
432,1894.2289965599343
433,1889.3935760822958
434,1884.5677027964646
435,1879.7513642989784
436,1874.944548191899
437,1870.1472420828154
438,1865.3594335848536
439,1860.5811103166793
440,1855.8122599025028
441,1851.052869972088
442,1846.3029281607546
443,1841.5624221093847
444,1836.8313394644285
445,1832.109667877912
446,1827.3973950074392
447,1822.6945085161983
448,1818.0009960729722
449,1813.3168453521364
450,1808.642044033672
451,1803.9765798031658
452,1799.3204403518203
453,1794.6736133764575
454,1790.0360865795235
455,1785.4078476690981
456,1780.7888843588967
457,1776.1791843682774
458,1771.5787354222493
459,1766.9875252514737
460,1762.4055415922742
461,1757.832772186641
462,1753.2692047822356
463,1748.7148271324
464,1744.169626996159
465,1739.633592138229
466,1735.1067103290209
467,1730.5889693446513
468,1726.0803569669422
469,1721.5808609834316
470,1717.0904691873784
471,1712.609169377767
472,1708.1369493593165
473,1703.673796942483
474,1699.2196999434689
475,1694.7746461842262
476,1690.3386234924671
477,1685.9116197016647
478,1681.4936226510629
479,1677.0846201856814
480,1672.6846001563222
481,1668.293550419576
482,1663.9114588378272
483,1659.5383132792624
484,1655.1741016178744
485,1650.8188117334705
486,1646.4724315116773
487,1642.134948843948
488,1637.806351627568
489,1633.486627765662
490,1629.1757651671994
491,1624.8737517470024
492,1620.5805754257508
493,1616.2962241299883
494,1612.0206857921319
495,1607.7539483504734
496,1603.4959997491908
497,1599.246827938351
498,1595.0064208739186
499,1590.7747665177626
500,1586.5518528376606
501,1582.3376678073075
502,1578.1321994063221
503,1573.935435620252
504,1569.7473644405818
505,1565.567973864739
506,1561.3972518961011
507,1557.2351865440016
508,1553.0817658237368
509,1548.936977756574
510,1544.8008103697548
511,1540.6732516965058
512,1536.5542897760427
513,1532.4439126535772
514,1528.3421083803253
515,1524.2488650135133
516,1520.1641706163834
517,1516.0880132582024
518,1512.020381014267
519,1507.9612619659113
520,1503.9106442005143
521,1499.8685158115056
522,1495.8348648983729
523,1491.8096795666684
524,1487.792947928017
525,1483.7846581001209
526,1479.7847982067692
527,1475.7933563778424
528,1471.810320749322
529,1467.8356794632953
530,1463.869420667962
531,1459.911532517644
532,1455.9620031727904
533,1452.020820799985
534,1448.0879735719514
535,1444.1634496675645
536,1440.2472372718535
537,1436.3393245760112
538,1432.4396997774002
539,1428.5483510795593
540,1424.6652666922137
541,1420.7904348312775
542,1416.923843718865
543,1413.0654815832963
544,1409.215336659103
545,1405.3733971870388
546,1401.5396514140837
547,1397.7140875934517
548,1393.8966939846002
549,1390.0874588532347
550,1386.286370471318
551,1382.4934171170748
552,1378.7085870750032
553,1374.9318686358777
554,1371.163250096759
555,1367.4027197610021
556,1363.6502659382604
557,1359.9058769444955
558,1356.1695411019855
559,1352.4412467393295
560,1348.720982191457
561,1345.0087357996345
562,1341.3044959114739
563,1337.6082508809397
564,1333.919989068355
565,1330.23969884041
566,1326.5673685701718
567,1322.902986637086
568,1319.2465414269916
569,1315.5980213321216
570,1311.9574147511164
571,1308.3247100890264
572,1304.6998957573248
573,1301.082960173909
574,1297.4738917631132
575,1293.8726789557145
576,1290.2793101889397
577,1286.6937739064736
578,1283.1160585584653
579,1279.5461526015397
580,1275.9840444988008
581,1272.4297227198417
582,1268.883175740751
583,1265.3443920441216
584,1261.8133601190593
585,1258.290068461187
586,1254.7745055726566
587,1251.266659962154
588,1247.766520144908
589,1244.2740746426973
590,1240.7893119838595
591,1237.3122207032982
592,1233.8427893424898
593,1230.3810064494937
594,1226.9268605789573
595,1223.480340292127
596,1220.0414341568521
597,1216.6101307475974
598,1213.1864186454475
599,1209.7702864381154
600,1206.3617227199506
601,1202.9607160919486
602,1199.5672551617563
603,1196.181328543682
604,1192.8029248587002
605,1189.4320327344647
606,1186.068640805312
607,1182.7127377122715
608,1179.364312103072
609,1176.023352632152
610,1172.6898479606648
611,1169.3637867564896
612,1166.0451576942369
613,1162.733949455258
614,1159.4301507276523
615,1156.1337502062768
616,1152.844736592752
617,1149.5630985954713
618,1146.2888249296095
619,1143.02190431713
620,1139.7623254867924
621,1136.5100771741631
622,1133.2651481216205
623,1130.0275270783648
624,1126.7972028004256
625,1123.5741640506708
626,1120.358399598814
627,1117.149898221422
628,1113.9486487019253
629,1110.7546398306247
630,1107.5678604046986
631,1104.388299228214
632,1101.2159451121308
633,1098.050786874315
634,1094.8928133395423
635,1091.742013339509
636,1088.5983757128406
637,1085.4618893050963
638,1082.332542968784
639,1079.2103255633608
640,1076.0952259552482
641,1072.9872330178355
642,1069.8863356314912
643,1066.792522683569
644,1063.7057830684182
645,1060.6261056873914
646,1057.5534794488508
647,1054.4878932681806
648,1051.429336067792
649,1048.3777967771332
650,1045.3332643326964
651,1042.2957276780278
652,1039.2651757637357
653,1036.241597547498
654,1033.2249819940712
655,1030.2153180752987
656,1027.2125947701197
657,1024.216801064577
658,1021.2279259518265
659,1018.2459584321434
660,1015.2708875129335
661,1012.3027022087396
662,1009.3413915412514
663,1006.3869445393123
664,1003.4393502389305
665,1000.4985976832846
666,997.564675922734
667,994.6375740148266
668,991.717281024308
669,988.8037860231294
670,985.8970780904561
671,982.9971463126777
672,980.1039797834129
673,977.2175676035231
674,974.337898881116
675,971.4649627315581
676,968.5987482774813
677,965.7392446487911
678,962.8864409826771
679,960.04032642362
680,957.2008901234004
681,954.3681212411082
682,951.5420089431503
683,948.7225424032597
684,945.9097108025044
685,943.1035033292954
686,940.3039091793959
687,937.5109175559294
688,934.7245176693888
689,931.944698737645
690,929.1714499859553
691,926.4047606469727
692,923.6446199607534
693,920.8910171747668
694,918.1439415439036
695,915.4033823304841
696,912.6693288042673
697,909.94177024246
698,907.2206959297251
699,904.5060951581899
700,901.7979572274553
701,899.0962714446049
702,896.4010271242123
703,893.7122135883521
704,891.0298201666063
705,888.3538361960744
706,885.6842510213821
707,883.0210539946889
708,880.364234475699
709,877.7137818316675
710,875.0696854374112
711,872.4319346753161
712,869.8005189353474
713,867.1754276150566
714,864.5566501195916
715,861.9441758617049
716,859.3379942617631
717,856.7380947477542
718,854.1444667552981
719,851.5570997276542
720,848.9759831157306
721,846.4011063780933
722,843.8324589809739
723,841.2700303982797
724,838.7138101116012
725,836.1637876102224
726,833.6199523911283
727,831.082293959014
728,828.5508018262946
729,826.025465513112
730,823.5062745473458
731,820.9932184646203
732,818.4862868083152
733,815.9854691295728
734,813.4907549873072
735,811.0021339482144
736,808.5195955867786
737,806.0431294852838
738,803.572725233821
739,801.1083724302968
740,798.6500606804439
741,796.1977795978278
742,793.7515188038574
743,791.3112679277933
744,788.8770166067558
745,786.4487544857345
746,784.0264712175978
747,781.6101564631002
748,779.1997998908922
749,776.7953911775294
750,774.3969200074796
751,772.0043760731345
752,769.6177490748152
753,767.2370287207843
754,764.8622047272523
755,762.4932668183876
756,760.1302047263249
757,757.7730081911748
758,755.4216669610314
759,753.0761707919821
760,750.7365094481163
761,748.402672701534
762,746.0746503323546
763,743.7524321287265
764,741.4360078868341
765,739.1253674109091
766,736.8205005132377
767,734.5213970141696
768,732.2280467421273
769,729.9404395336151
770,727.6585652332261
771,725.3824136936547
772,723.1119747757011
773,720.8472383482838
774,718.588194288446
775,716.3348324813653
776,714.0871428203628
777,711.8451152069117
778,709.6087395506456
779,707.3780057693684
780,705.152903789062
781,702.9334235438957
782,700.7195549762349
783,698.5112880366501
784,696.308612683925
785,694.1115188850665
786,691.9199966153124
787,689.7340358581405
788,687.5536266052777
789,685.3787588567086
790,683.209422620684
791,681.0456079137307
792,678.8873047606583
793,676.7345031945705
794,674.5871932568714
795,672.4453649972761
796,670.3090084738192
797,668.1781137528624
798,666.0526709091039
799,663.9326700255881
800,661.8181011937131
801,659.7089545132394
802,657.6052200923
803,655.5068880474074
804,653.4139485034641
805,651.3263915937692
806,649.2442074600292
807,647.1673862523652
808,645.0959181293231
809,643.0297932578802
810,640.9690018134567
811,638.9135339799212
812,636.8633799496018
813,634.8185299232941
814,632.7789741102698
815,630.744702728285
816,628.715706003589
817,626.691974170934
818,624.6734974735824
819,622.6602661633156
820,620.6522705004436
821,618.6495007538128
822,616.651947200815
823,614.6596001273957
824,612.672449828063
825,610.6904866058959
826,608.7137007725534
827,606.7420826482828
828,604.775622561928
829,602.8143108509387
830,600.8581378613782
831,598.9070939479329
832,596.9611694739203
833,595.020354811297
834,593.0846403406686
835,591.1540164512969
836,589.2284735411097
837,587.308002016708
838,585.392592293375
839,583.4822347950857
840,581.5769199545133
841,579.6766382130397
842,577.7813800207623
843,575.8911358365042
844,574.0058961278206
845,572.1256513710094
846,570.2503920511181
847,568.3801086619528
848,566.5147917060862
849,564.6544316948673
850,562.7990191484278
851,560.9485445956924
852,559.102998574386
853,557.2623716310425
854,555.426654321013
855,553.5958372084743
856,551.7699108664373
857,549.9488658767549
858,548.1326928301312
859,546.3213823261289
860,544.514924973178
861,542.7133113885843
862,540.916532198537
863,539.1245780381178
864,537.3374395513088
865,535.5551073910003
866,533.777572219
867,532.0048247060405
868,530.2368555317877
869,528.4736553848488
870,526.7152149627813
871,524.9615249720998
872,523.2125761282856
873,521.4683591557941
874,519.7288647880629
875,517.9940837675201
876,516.2640068455927
877,514.538624782714
878,512.8179283483328
879,511.10190832092
880,509.3905554879781
881,507.68386064604834
882,505.9818146007192
883,504.2844081666343
884,502.5916321675004
885,500.9034774360951
886,499.2199348142758
887,497.54099515298645
888,495.8666493122665
889,494.196888161258
890,492.53170257821455
891,490.8710834505082
892,489.21502167463814
893,487.5635081562381
894,485.91653381008456
895,484.2740895601044
896,482.63616633938295
897,481.00275509017155
898,479.3738467638957
899,477.74943232116283
900,476.12950273176966
901,474.5140489747105
902,472.90306203818477
903,471.29653291960506
904,469.6944526256043
905,468.09681217204405
906,466.50360258402173
907,464.91481489587864
908,463.3304401512076
909,461.7504694028605
910,460.174893712956
911,458.6037041528872
912,457.03689180332896
913,455.474447754246
914,453.91636310490014
915,452.3626289638579
916,450.8132364489981
917,449.2681766875193
918,447.72744081594755
919,446.1910199801437
920,444.6589053353107
921,443.1310880460015
922,441.607559286126
923,440.08831023895897
924,438.5733320971473
925,437.0626160627171
926,435.5561533470812
927,434.0539351710468
928,432.5559527648228
929,431.06219736802655
930,429.5726602296916
931,428.0873326082753
932,426.6062057716653
933,425.12927099718723
934,423.6565195716122
935,422.1879427911631
936,420.7235319615231
937,419.2632783978416
938,417.80717342474236
939,416.35520837632964
940,414.90737459619635
941,413.46366343743034
942,412.02406626262194
943,410.5885744438711
944,409.15717936279367
945,407.7298724105295
946,406.30664498774854
947,404.8874885046582
948,403.47239438101064
949,402.061354046109
950,400.654358938815
951,399.25140050755505
952,397.8524702103281
953,396.4575595147117
954,395.06665989786944
955,393.6797628465571
956,392.29685985713
957,390.9179424355498
958,389.5430020973907
959,388.1720303678467
960,386.805018781738
961,385.4419588835182
962,384.0828422272803
963,382.72766037676377
964,381.3764049053606
965,380.02906739612337
966,378.6856394417698
967,377.34611264469083
968,376.01047861695656
969,374.6787289803231
970,373.3508553662385
971,372.02684941584977
972,370.706702780009
973,369.39040711928004
974,368.0779541039448
975,366.7693354140093
976,365.4645427392107
977,364.163567779023
978,362.8664022426638
979,361.5730378491005
980,360.28346632705603
981,358.9976794150162
982,357.71566886123463
983,356.4374264237399
984,355.16294387034156
985,353.8922129786356
986,352.62522553601156
987,351.3619733396579
988,350.1024481965685
989,348.84664192354853
990,347.5945463472203
991,346.3461533040296
992,345.1014546402515
993,343.8604422119965
994,342.62310788521603
995,341.3894435357088
996,340.15944104912614
997,338.9330923209789
998,337.7103892566421
999,336.49132377136095
1000,335.2758877902577
